"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6g48vpikqU2atsrDXdGzKo","Clean My Wounds","spotify:artist:1BBIIH0h76KN8gYeXFcPjR","Corrosion Of Conformity","spotify:album:6zdNTQ1uS2ZzFZkExMqcAh","Deliverance","spotify:artist:1BBIIH0h76KN8gYeXFcPjR","Corrosion Of Conformity","1994-09-26","https://i.scdn.co/image/ab67616d0000b2732f0d8471a321677bdab8b51a","1","3","212693","https://p.scdn.co/mp3-preview/8dddd9cbd1114644dda2a936c9bc7c5949830ffa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:18S33odAheWBHbVAefiRLM","Last Man Standing","spotify:artist:2o18h28enlHxj887tATc58","HammerFall","spotify:album:19B8sBoHytS1ntvmy2QVju","Any Means Necessary","spotify:artist:2o18h28enlHxj887tATc58","HammerFall","2009-02-06","https://i.scdn.co/image/ab67616d0000b273c8dd5218e5719be484138964","1","2","270233","https://p.scdn.co/mp3-preview/7e7b3145e2dc39b504a577b90ebbccfc7a224947?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:1E0yt5XSdjE9NOu897RilW","War Ensemble","spotify:artist:1IQ2e1buppatiN1bxUVkrk","Slayer","spotify:album:49QJ9TAWNqZGbFUvadXPgT","Seasons In The Abyss","spotify:artist:1IQ2e1buppatiN1bxUVkrk","Slayer","1990-01-01","https://i.scdn.co/image/ab67616d0000b273c0c12d83c0488024b66c9739","1","1","291733","","false","52","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:3qHlBxD3acw5nrl7Padt0v","Davidian","spotify:artist:0lVlNsuGaOr9vMHCZIAKMt","Machine Head","spotify:album:4S4WHsBRNEIha796lnU8NJ","Burn My Eyes","spotify:artist:0lVlNsuGaOr9vMHCZIAKMt","Machine Head","1994-08-08","https://i.scdn.co/image/ab67616d0000b2737eefd1a87710bf84a7688a2c","1","1","296626","https://p.scdn.co/mp3-preview/b2f0ce9bda90cf6756ab69eddc6fcd599c0ca816?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:3tuCmmn6JmRXPln2Zt7KyI","Brothers Of Metal (Part 1)","spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ","Manowar","spotify:album:4IoELctFmN7HWHSnb1hgFQ","Louder Than Hell","spotify:artist:4CzUzn54Cp9TQr6a7JIlMZ","Manowar","1996-01-01","https://i.scdn.co/image/ab67616d0000b273b2b3dc4550e94bb8d63154e0","1","2","234640","","false","50","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6vSY2O8TWgHP0oLPn5WhbH","Phoenix Rising","spotify:artist:0L8QRAAuWjqvTM8FpQ1gYO","Annihilator","spotify:album:0Iow4yw9iONKHFLeNF1MEt","Set The World On Fire","spotify:artist:0L8QRAAuWjqvTM8FpQ1gYO","Annihilator","1992","https://i.scdn.co/image/ab67616d0000b273109ac57814063b50cfa8b772","1","5","228546","https://p.scdn.co/mp3-preview/d3fc6185efc509656ea7c4445b5835708a707d53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:7xPGvZaG9W7UOrCgEwbONe","The Bard's Song - In the Forest - Remastered 2007","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","spotify:album:4oruHZSLyTDKPNY2VQIlCS","Somewhere Far Beyond (Remastered 2007)","spotify:artist:7jxJ25p0pPjk0MStloN6o6","Blind Guardian","1992-06-30","https://i.scdn.co/image/ab67616d0000b273e8c8f9410e7fe5fc25910fc2","1","7","189893","https://p.scdn.co/mp3-preview/bf4c2b32961f51c6a980f86dbff6061f1e986582?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:3fkCcM1txNmc5YsqfwiAQp","Symbolic","spotify:artist:4f5V3PQ66nIrBCqugJtaGn","Death","spotify:album:4YACrpVtdpoFocBPBeLbzO","Symbolic","spotify:artist:4f5V3PQ66nIrBCqugJtaGn","Death","1995-03-19","https://i.scdn.co/image/ab67616d0000b27370b273d5264949f3ca70513e","1","1","392800","https://p.scdn.co/mp3-preview/11a7a4538f16e16c84c39f20e5817ae03226b71c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:6ursmCnbc9oDRGa2yHKkoZ","Roots Bloody Roots","spotify:artist:6JW8wliOEwaDZ231ZY7cf4","Sepultura","spotify:album:5JjnPCfpp6redrkKpXZAs8","Roots","spotify:artist:6JW8wliOEwaDZ231ZY7cf4","Sepultura","1996-02-20","https://i.scdn.co/image/ab67616d0000b2730bd5e7cce9765c2ef519424e","1","1","212253","https://p.scdn.co/mp3-preview/a3b7397847ad377bbf0614d33790a28cefc3ca2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2020-12-16T11:55:37Z"
"spotify:track:5Z7U8TRHAlX2uL2lVYv5Wa","Vote with a Bullet","spotify:artist:1BBIIH0h76KN8gYeXFcPjR","Corrosion Of Conformity","spotify:album:7kLqk3fireCdZxAZmCud3k","Blind","spotify:artist:1BBIIH0h76KN8gYeXFcPjR","Corrosion Of Conformity","1991","https://i.scdn.co/image/ab67616d0000b2738ed7fdb3c6c3bf21bcf7a7cc","1","9","205506","https://p.scdn.co/mp3-preview/1d7aeda4ca35147dc33af23d755518692388833b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","2020-12-16T11:55:37Z"
