"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5aOczZ1mNiNSi4teZrg2aX","Misery","spotify:artist:02da1vDJ2hWqfK7aJL6SJm","Soul Asylum","spotify:album:6kiywQP4J0WqUmaRG3zrrL","Let Your Dim Light Shine","spotify:artist:02da1vDJ2hWqfK7aJL6SJm","Soul Asylum","1995-10-31","https://i.scdn.co/image/ab67616d0000b273dc89f7b044b6c0e09ce10f77","1","1","264360","https://p.scdn.co/mp3-preview/0f58dd22ff3d51a6aa7c12f4480ab277b77edd5a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:1G391cbiT3v3Cywg8T7DM1","Scar Tissue","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","spotify:album:2Y9IRtehByVkegoD7TcLfi","Californication (Deluxe Edition)","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","1999-06-08","https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595","1","3","215906","https://p.scdn.co/mp3-preview/8602533a3ae6da937635c5fd8ae270d53ad291dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:7jIFGkTBIK1UwWaEXMW2Nh","Life Is A Highway","spotify:artist:5Jj4mqGYiplyowPLKkJLHt","Tom Cochrane","spotify:album:1Jn0dHH6ztd0CD7lstrIR8","Mad Mad World (Deluxe)","spotify:artist:5Jj4mqGYiplyowPLKkJLHt","Tom Cochrane","1991-09-19","https://i.scdn.co/image/ab67616d0000b273e0e79290082e9cee5ebdbaca","1","1","266080","","false","62","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:4ePP9So5xRzspjLFVVbj90","Two Princes","spotify:artist:2PSiyldxmJze7xiqbz658m","Spin Doctors","spotify:album:2TWdmpnFNCMlZDQROleupK","Pocket Full Of Kryptonite","spotify:artist:2PSiyldxmJze7xiqbz658m","Spin Doctors","1991-08-27","https://i.scdn.co/image/ab67616d0000b273436e38032cf3389d01426eca","1","7","256733","https://p.scdn.co/mp3-preview/88531d1cfdbcea42686efb7ea5dcf8c5ae797260?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:7hObovvcbBpXgZHQ9if4WU","Wishlist","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","spotify:album:5zsDtoSrXK4usJ4MB1tCh2","Yield","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","1998-02-17","https://i.scdn.co/image/ab67616d0000b273a53f06a45b489abe8f577134","1","5","206586","https://p.scdn.co/mp3-preview/345c0e6be008f649294d4afd8ce6628b2aa25736?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:4QlzkaRHtU8gAdwqjWmO8n","Friday I'm In Love","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:0aEL0zQ4XLuxQP0j7sLlS1","Wish","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","1992-01-01","https://i.scdn.co/image/ab67616d0000b2739c72b249fcaa04d074c1dfcd","1","7","215160","","false","76","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:4XcNoJ4W4Qa4uuqxa2KRsm","The Only Thing That Looks Good On Me Is You","spotify:artist:3Z02hBLubJxuFJfhacLSDc","Bryan Adams","spotify:album:29t8lxRlQIyG4K5Xaydt46","18 Til I Die","spotify:artist:3Z02hBLubJxuFJfhacLSDc","Bryan Adams","1996-06-04","https://i.scdn.co/image/ab67616d0000b273224985553276e439be6640e3","1","1","217266","","false","46","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3GKHa2azz7Wh0QKDVa8eev","Push It","spotify:artist:6S0GHTqz5sxK5f9HtLXn9q","Garbage","spotify:album:6SXXmrMAjmFe3EnsM0k9tw","Version 2.0","spotify:artist:6S0GHTqz5sxK5f9HtLXn9q","Garbage","1998","https://i.scdn.co/image/ab67616d0000b273e65ad9a7c8e52acc2b48b03d","1","7","242586","","false","0","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:5QLHGv0DfpeXLNFo7SFEy1","1979 - Remastered 2012","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:55RhFRyQFihIyGf61MgcfV","Mellon Collie And The Infinite Sadness (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1995","https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6","2","5","266200","","false","76","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3G69vJMWsX6ZohTykad2AU","One","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","spotify:album:0ta5VdkJcpdVnNrn7g4cZe","Achtung Baby (Deluxe Edition)","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","1991-11-18","https://i.scdn.co/image/ab67616d0000b27337cd18af5725b9cad0a5ab53","1","3","276186","","false","77","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:0AwxXvGoYpioYfJeafgvTD","Scooby Snacks","spotify:artist:0hWRiJV8KlRZvsZeemUJVv","Fun Lovin' Criminals","spotify:album:4U0j2a6r5avOlqkeYHY6i5","Come Find Yourself","spotify:artist:0hWRiJV8KlRZvsZeemUJVv","Fun Lovin' Criminals","1996-02-20","https://i.scdn.co/image/ab67616d0000b2734bc0e237db7be549131e6da8","1","4","184000","https://p.scdn.co/mp3-preview/f2954ddd43c127095414afa2aba00e52046453a5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:7HDWE2Ib7cjkhzULV4K8y3","It's No Good","spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","spotify:album:0OWIVcNE4aItrlRvMUVueO","Ultra (Deluxe)","spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","1997-04-14","https://i.scdn.co/image/ab67616d0000b27320320a34fbaf5fe1640e8e91","1","4","358520","https://p.scdn.co/mp3-preview/09dac01a17285c315cffac170914a198f5a96eee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:4LJhJ6DQS7NwE7UKtvcM52","What's My Age Again?","spotify:artist:6FBDaR13swtiWwGhX1WQsP","blink-182","spotify:album:652N05EcNH1a4bIlUixQE2","Enema Of The State","spotify:artist:6FBDaR13swtiWwGhX1WQsP","blink-182","1999-06-01","https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74","1","5","148360","","false","76","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:5VYTKiOnHw4iTrB9pG3yum","Unbelievable","spotify:artist:39oSLGo3HkaeYXzUEGgAGQ","EMF","spotify:album:475PE6J6LTBGBpt26rRrHe","Schubert Dip","spotify:artist:39oSLGo3HkaeYXzUEGgAGQ","EMF","1991-05-07","https://i.scdn.co/image/ab67616d0000b2734066f317c8675e418f9a1e73","1","6","209813","https://p.scdn.co/mp3-preview/100923e4697ba0166202b319e90ad1b79aeaff5e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:39tLc4Xp58Lu4KcWHggeE2","Closer","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","spotify:album:3i13RcPnJ0AkHEamweLGhq","The Downward Spiral","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","1994-03-08","https://i.scdn.co/image/ab67616d0000b2737af91211211f1aab89014dbb","1","5","373306","","true","0","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:6O0hdCHa2K3zXM4OK9tsmA","Awful","spotify:artist:5SHQUMAmEK5KmuSb0aDvsn","Hole","spotify:album:2KE8WCHtD8qnAxXeIzNEId","Celebrity Skin","spotify:artist:5SHQUMAmEK5KmuSb0aDvsn","Hole","1998-01-01","https://i.scdn.co/image/ab67616d0000b2730649124c37ce988317263671","1","2","196000","","false","48","spotify:user:","2021-04-09T06:39:54Z"
"spotify:track:3fsTb3a8l5kJrtzpl04Ljr","Staring At The Sun","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","spotify:album:5mojJwWgWNJcY3odUGgQc3","Pop","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","1997-03-03","https://i.scdn.co/image/ab67616d0000b2739b9cc2ad0ee4076cb900b4ee","1","5","276800","","false","55","spotify:user:","2021-04-09T06:39:54Z"
