name;duration;genre_id;disc_number;track_number;;uri;explicit;popularity
Black Wedding (feat. Rob Halford);247373;17;1;3;;https://p.scdn.co/mp3-preview/6c4de836175eabe31ad0aa200ea2e190f381b44f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Blacklist;376920;138;1;3;;https://p.scdn.co/mp3-preview/c81b5f46dcffd1d8ca86d428321245815cd590e2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
Blackout - 2015 Remaster;230840;92;1;1;;https://p.scdn.co/mp3-preview/a8844a767ad5e739c43b5a4486d337b7391b315f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Blame It on the Boogie;210373;95;2;2;;https://p.scdn.co/mp3-preview/e3f6a1f962bf21731f49dc8ffb4560043ad688ec?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Blashyrkh - Mighty Ravendark;274586;9;1;10;;https://p.scdn.co/mp3-preview/313e680c7a6e5291fd7e44010a2fd0fddb117eeb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Bleeding In The Blur;244693;1;1;4;;https://p.scdn.co/mp3-preview/9cc2f19dd5dc4f87675ccd8503b450d4ff1c6cf4?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;42
Blind;258266;138;1;1;;https://p.scdn.co/mp3-preview/04193a9ad4c3edcbdc2829a24e254c2056bba5b3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Blood // Water;216720;92;1;1;;https://p.scdn.co/mp3-preview/2bc0571f124c60ca0f81c09be9978b0e5eb9f316?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;81
Blood and Thunder;228586;95;1;1;;https://p.scdn.co/mp3-preview/214f41a401c263439f5e715b2875940fef45f7b1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Blood Brothers - 2015 Remaster;434293;92;1;4;;https://p.scdn.co/mp3-preview/bb00ea3e497b9a3d7954b40cdc128b50bba56f41?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Blood from Above;201497;135;1;1;;https://p.scdn.co/mp3-preview/1d2aceec573b6314cb47790c4e8fb0e4f6ea690c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;31
Blood of the Levant;207226;149;1;1;;https://p.scdn.co/mp3-preview/a1f6b885c423c03f2ce6b99f49fff77f6a7bae3a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;34
Blue Monday;376946;93;1;10;;https://p.scdn.co/mp3-preview/43f0e266d6d47dd815e3d439c53afb8e5f3355fe?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Blue On Black;274615;92;1;5;;https://p.scdn.co/mp3-preview/a2f89e93a872ccf6b3ea36adae2009f0c2ed779d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
Blue Sky Mine - Remastered;260160;135;1;7;;https://p.scdn.co/mp3-preview/a857e711af45fd60d287c3d96baa90ef8fd91905?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Body Count's in the House;204200;149;1;2;;https://p.scdn.co/mp3-preview/f642444177f37e3b86827f6ff2f84a334c0a3145?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;49
Bombtrack;243453;9;1;1;;https://p.scdn.co/mp3-preview/b5f74bba0be2346ef6c953726345b180d0309834?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;65
Bonded by Blood;224066;149;1;1;;https://p.scdn.co/mp3-preview/7023ef2bd1482d0b3d31fa0bd5fbee30a9797f5d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Boogie Wonderland;288293;149;1;5;;https://p.scdn.co/mp3-preview/b2d590fb86a0424a3f959033df1a92f9a6c325d4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
Boom;190760;17;1;3;;https://p.scdn.co/mp3-preview/1fc7bb49bcc1e7befda7df9a5b5cae0050bee768?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Boom! Shake the Room;229306;9;1;5;;https://p.scdn.co/mp3-preview/980acbacce21318fe07d76b64dc90aed6a21cd1f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;24
Boom, Boom (Let’s Go Back To My Room) (Re-Recorded / Remastered);281420;17;1;1;;https://p.scdn.co/mp3-preview/ac5f52983d0264ae46f2de76b60894c5578c716b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;30
Bootylicious;207906;138;1;3;;https://p.scdn.co/mp3-preview/744f405691f6a13bc60ebce53b10c0cf68d8ded2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Bored;245973;137;1;1;;https://p.scdn.co/mp3-preview/02da988a22ae2a2a1857a9925baa6b2306186189?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
Bored To Death;235613;137;1;2;;https://p.scdn.co/mp3-preview/d64f63240e4aeb84e19c411c5c9a72f16547061c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Born in the U.S.A.;278680;135;1;1;;https://p.scdn.co/mp3-preview/3b6a5b917056de1d50b31687f48098b264c0f12b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
Born to Run;269920;138;1;5;;https://p.scdn.co/mp3-preview/bac7b351bb2f85c715f66be9b36b8a1922081404?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Bother;240400;93;1;8;;https://p.scdn.co/mp3-preview/b77bf522156b564ac3d890bd4ac496b8087b26fd?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;66
Bottom of a Bottle;199672;135;1;1;;https://p.scdn.co/mp3-preview/507527cc70afe81d04f032e994ac133e61fe3349?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;48
Boulevard of Broken Dreams;262333;17;1;14;;https://p.scdn.co/mp3-preview/4cca71d6143e48f9c2e1420ce743986a45fe6dbf?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;76
Boys Don't Cry - Single Version;157533;17;1;29;;https://p.scdn.co/mp3-preview/dd11ad4ab675cb32e107a39da441d6a7a8c27011?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Brass in Pocket;184093;121;1;10;;https://p.scdn.co/mp3-preview/788600a90901217155f0ce679bcb6ebd736a1c28?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Brave New World - 2015 Remaster;379066;135;1;3;;https://p.scdn.co/mp3-preview/bd725532b6271cfc6514aad70b01e6dfec209d69?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Break;193106;17;1;2;;https://p.scdn.co/mp3-preview/7786eff13a3e12553df8c890145de98902365fef?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Break on Through (To the Other Side);145866;94;1;1;;https://p.scdn.co/mp3-preview/4fdee61a8f2f90287486bf655297506007a2eec4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Breaking the Chains;231693;137;1;1;;https://p.scdn.co/mp3-preview/9b4156a5160343ad17212492a0719a329383d04e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Breaking the Girl;295373;9;1;3;;https://p.scdn.co/mp3-preview/5cfe126a64a752ae61b91a5bf92b6235c0233ca2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Breaking the Law;153840;1;1;3;;https://p.scdn.co/mp3-preview/2045675c3ff30411c283de17ddcf3952efd9234e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Brick;271720;121;1;3;;https://p.scdn.co/mp3-preview/e541aa8e4a6c770bc589385861063cf94e50ae22?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Bridge Over Troubled Water;293120;79;1;1;;https://p.scdn.co/mp3-preview/235629aa4e2ef4c3c8cc623b348b646d31c26412?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Bring It On;188388;22;1;1;;https://p.scdn.co/mp3-preview/8238668abb128718fc942857eb7dc4b53a009c71?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Bring Your Daughter... to the Slaughter - 2015 Remaster;283693;22;1;9;;https://p.scdn.co/mp3-preview/4cf400cd23044de912824088047401702bbd743d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Brittle;208500;93;1;2;;https://p.scdn.co/mp3-preview/abb4bb71b774736c19888d5d7d357d05127981d4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Broken;219133;92;1;1;;https://p.scdn.co/mp3-preview/4818ccdaef2148e04d4adb916836222b647de88e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Brown Eyed Girl;183306;135;1;1;;https://p.scdn.co/mp3-preview/cb2b0096b08796c0c1cfeb31b9a9802ce0a3b44a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
Bulls On Parade;229466;92;1;2;;https://p.scdn.co/mp3-preview/9a0a212b91ae9561473158a58852f10d91a32440?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;74
Bum-Rush;203560;135;1;1;;https://p.scdn.co/mp3-preview/ad02e0f2457d284cb30368d64fe7727c4be99832?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;35
Burn in Hell;283226;9;1;3;;https://p.scdn.co/mp3-preview/cf88f092574ba5625b6e978393c50d77deaeb80a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
BURN IT DOWN;230253;22;1;3;;https://p.scdn.co/mp3-preview/34ae5b62f7758e3326a1c1964f5768e4ed0e27a8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Burning Down the House;241920;22;1;1;;https://p.scdn.co/mp3-preview/432f0a07853dccc2db408fb2347633c2886c5f93?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
By My Side;185506;93;1;3;;https://p.scdn.co/mp3-preview/6f11431b3daa91fae8c5caff519393517a22dcd3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;21
By the Way;216933;93;1;1;;https://p.scdn.co/mp3-preview/1b6ca5843bd21973cbb2c2410616dd10564e91da?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Bye Bye Bye;200560;93;1;1;;https://p.scdn.co/mp3-preview/9a712112b9a333e326ff46c93e83c4c9e17b8e80?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
California Dreaming;234774;93;1;1;;https://p.scdn.co/mp3-preview/fe14e271b9f5154b679055fa2be19d850cbdae01?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;47
Californication;329733;137;1;6;;https://p.scdn.co/mp3-preview/175ce440229d2fb5361756f3e68c9647b86a8eee?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;81
Can You Feel It;227946;137;1;25;;https://p.scdn.co/mp3-preview/4d0749359d23688c7aeccc1d7bc8a6c465e77b38?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Can't Fight The Moonlight;215506;22;1;1;;https://p.scdn.co/mp3-preview/84b0ad9f6dddec182acb3e52fd9c1b97567c5ffb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
Can't Fight This Feeling;294773;22;1;6;;https://p.scdn.co/mp3-preview/34107844d1c3f3947321f6a13efe2ce763e7a8a0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Can't Get You out of My Head;230640;138;1;3;;https://p.scdn.co/mp3-preview/8698fb43a16503ad290e738649a19d1663b9cbc6?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Can't Stop;269000;137;1;7;;https://p.scdn.co/mp3-preview/076f7d75404dfd18964d60da63d1855b192f3e62?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
Can't Stop Lovin' You;247466;79;1;2;;https://p.scdn.co/mp3-preview/cfc300aa444215b7166e17036b82869b2afcaf73?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Careless Whisper;302600;149;1;6;;https://p.scdn.co/mp3-preview/ab98c6031a85f245e278159490ccb22dc3440ad7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Carrion;187960;22;1;4;;https://p.scdn.co/mp3-preview/d27edbfabd53cf5c0118dd49345f0c83324d2609?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Catastrophist;388035;79;1;3;;https://p.scdn.co/mp3-preview/ee1e932e0e452b8e53cfc29b816e4bfc27db965f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Catch My Disease;254106;149;1;4;;https://p.scdn.co/mp3-preview/98b3bc8c70d9a875c5044378a406c9916b37a07b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Cemetery Gates;422933;79;1;5;;https://p.scdn.co/mp3-preview/537befd951a290a8c4fc28e5503c6b76d2d01d7a?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;66
Cemetery Gates - 2003 Remaster;423013;22;1;2;;https://p.scdn.co/mp3-preview/577ea46eeb0078e371abb57cc56ab3a44d4240cb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Chain of the Golden Horn;240130;92;1;1;;https://p.scdn.co/mp3-preview/80dca7dc3d9adf5a2149ed5aa2a395cee933b5eb?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Chains;262133;92;1;1;;https://p.scdn.co/mp3-preview/9b6560e429d63c208d6eac4dcf5dc62128128c25?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Champagne Supernova - Remastered;451320;95;1;12;;https://p.scdn.co/mp3-preview/8462f05f71feab5933d8f25093afd1001564e2fa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Chandelier;216120;9;1;1;;https://p.scdn.co/mp3-preview/f1898cf5fd5640d4f0d7faafa6c572fc29db3db6?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Changes;282493;138;1;3;;https://p.scdn.co/mp3-preview/cefad0f88845e75d7347fa8d83b0118058053b90?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
Changes - 2015 Remaster;217746;95;1;1;;https://p.scdn.co/mp3-preview/ef2d676da4cb7c7468bd9cc198885e20fb22acb2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Chelsea Smile;302560;40;1;2;;https://p.scdn.co/mp3-preview/1bb41df782875e3f9f4d51ebefeaa161761a4b47?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
Cherry Pie;201106;135;1;1;;https://p.scdn.co/mp3-preview/0e052711046e92658cfec8e8519aa30639bd6eae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Child in Time;619266;17;1;5;;https://p.scdn.co/mp3-preview/3198981a063c06f97c977db53b0a4140bac90fb3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Children of the Earth;337880;79;1;9;;https://p.scdn.co/mp3-preview/4b827f929dc16d101d1880de79adcb20c9c1ad19?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Children of the Grave;314720;137;1;4;;https://p.scdn.co/mp3-preview/393b35840a1a96f08080adb8d6942e9f5c5feeff?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
China Girl - 2002 Remaster;257000;9;1;1;;https://p.scdn.co/mp3-preview/1d935e0b38fc2225ee7f6ae5437a42c5712cd182?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
China Girl - 2018 Remaster;333816;149;1;2;;https://p.scdn.co/mp3-preview/d6e178a050c8884320aa93961c1ffeaf2a7345e3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Chop Suey!;210240;94;1;6;;https://p.scdn.co/mp3-preview/cd2a1f9fd7619bdae4e2e718b11d5bb054a3d677?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
Chopped in Half;225360;95;1;3;;https://p.scdn.co/mp3-preview/bea1ea68ca36cefe4baff9e3e0d142b17c4b06e4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Chosen Ones;175733;92;1;5;;https://p.scdn.co/mp3-preview/3cfd4f72d4499f0800d41c5181fb1e5d53a540d0?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;45
Clean My Wounds;212693;149;1;3;;https://p.scdn.co/mp3-preview/8dddd9cbd1114644dda2a936c9bc7c5949830ffa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Clocks;307879;22;1;5;;https://p.scdn.co/mp3-preview/77d0dd7e02ca1de794143b6034d86df6243328b9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
Close My Eyes Forever;283133;94;1;9;;https://p.scdn.co/mp3-preview/19c5e02fd234d9aa92b41ea265223ee50b10ff45?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Cloud Connected;220706;92;1;5;;https://p.scdn.co/mp3-preview/a94320311b674ffce464221b6be0d76379bcefcf?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Cloud Connected;228013;93;1;1;;https://p.scdn.co/mp3-preview/79e6793c7bf5e49fcda3c60310d37a170ef38756?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Clouds Over California;249853;9;1;2;;https://p.scdn.co/mp3-preview/f762b81ed32885cb006979531e725b8422c7614e?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
Coffee & TV;358773;40;1;3;;https://p.scdn.co/mp3-preview/91936c94d51d132cd0aea95903130de0321e8af7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Cold as Ice;200213;9;1;2;;https://p.scdn.co/mp3-preview/cf18b5451f250c4a2f6bc8dbb720f2aa164cffa9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Colossvs;217173;1;1;5;;https://p.scdn.co/mp3-preview/06b7972f4ac183f6b61f8f0acfe0484fa3d8a778?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
Coma;322266;138;1;1;;https://p.scdn.co/mp3-preview/13965ca2ffe5ed885a1417227ec4c80a2ab72400?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Comfortably Numb;382296;138;2;6;;https://p.scdn.co/mp3-preview/daf1a7a5cf0ca8fc212ce61ac3d058fb12e2814f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Confide in Me - Radio Mix;265826;135;1;15;;https://p.scdn.co/mp3-preview/6d73db2cded5036d82288f3e5c14074a026c478b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;28
Constance;270416;1;1;1;;https://p.scdn.co/mp3-preview/1b199061f139d7e75d2507644499046b73b0e94c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Constant Craving;277240;149;1;2;;https://p.scdn.co/mp3-preview/121dbb6ee172c5f2bfd4289201b1007a97070dd0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Corrode;254691;40;1;1;;https://p.scdn.co/mp3-preview/97d39c64c1c75a7223062422006862d047b13355?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Cosmic Girl;242973;22;1;8;;https://p.scdn.co/mp3-preview/6624ef66c2e4f2e712fae9925a64a1be19ec1a9d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Cowboys from Hell;243533;92;1;1;;https://p.scdn.co/mp3-preview/3c390eff507ec1287a1dae98e32787d652f52de5?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;71
Crack of Doom (feat. Troy Sanders);233929;79;1;1;;https://p.scdn.co/mp3-preview/e00258999c9b041add7bcc9f64047ec29063f071?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;32
Crave;216450;17;1;1;;https://p.scdn.co/mp3-preview/af07038bb5ccd9b38a00d6eccc89a5f23ad53f74?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Crazy;182066;149;1;2;;https://p.scdn.co/mp3-preview/758fda586b074aeedb5e109bac266e3b2ac2dd01?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Crazy;356520;137;1;3;;https://p.scdn.co/mp3-preview/10430129f53835a63dc7bc977a1ada82efc8865e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Crazy Bitch;204960;79;1;7;;https://p.scdn.co/mp3-preview/61fa3b0b87e7bac7b4e04a467789feda8f5aaced?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;68
Crazy In Love (feat. Jay-Z);236133;40;1;1;;https://p.scdn.co/mp3-preview/ce8ace0ec425840416be78db07cf50dd331eed4f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
Cream - Without Rap Monologue;253373;137;1;4;;https://p.scdn.co/mp3-preview/d11c1bad63b4270f7dac1d1872db55768ff38c7a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Creep;268533;95;1;2;;https://p.scdn.co/mp3-preview/c3ce84cfd8685cd2e64591819f55492332dd3007?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Criminal;341533;121;1;4;;https://p.scdn.co/mp3-preview/47e937dc1a457572353d56378167fda8e7256825?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Crossing the Blades;326586;94;1;1;;https://p.scdn.co/mp3-preview/f9b0a3c6038af68bd4c96d57039dc71b5e8b67a4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;36
Crusader;394666;138;1;2;;https://p.scdn.co/mp3-preview/15c014463a51a171c817cef3aa947e135c279912?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Cry for Freedom;371853;94;1;11;;https://p.scdn.co/mp3-preview/d472fe0f1826b560c0d1560a2aae872422535e81?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Cry Me a River;288333;94;1;5;;https://p.scdn.co/mp3-preview/48df99237464a09d5cc4634e2eba8bc846aa1d0a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Cuddly Toy;228000;40;1;3;;https://p.scdn.co/mp3-preview/5fe7d0bd0f2ffd8611cf20d8eda9513b4c426bf5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
Cultivate;257533;40;1;3;;https://p.scdn.co/mp3-preview/fd8d0ab6e672cbe8c4e903340e2fe4f038003cb3?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;41
Cum on Feel the Noize;290960;92;1;2;;https://p.scdn.co/mp3-preview/b3c2c5eb87db215a7bf0c52fd806080e2f502274?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Cumbersome;236973;138;1;2;;https://p.scdn.co/mp3-preview/fe416887ef6805b6dacddb251fdf99ba33876153?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Cure 4 Psycho;157749;93;1;1;;https://p.scdn.co/mp3-preview/37e6fae7fbb0162caa0795c795ca1ce79f3b1a3c?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;45
Curse of the Pharaohs;237106;149;1;2;;https://p.scdn.co/mp3-preview/1db2cbc729e43a8f970e07d01f0f7affa6ad57b9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Da Ya Think I'm Sexy?;331333;94;1;1;;https://p.scdn.co/mp3-preview/174ef5de51427b1bdd9e4eb635f47da83be727c4?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Damn I Wish I Was Your Lover;323266;1;1;1;;https://p.scdn.co/mp3-preview/7018414211e839d1eedb17e54f3cba8c23053365?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
Dancing In the Dark;241306;121;1;11;;https://p.scdn.co/mp3-preview/ca523bfc94766689529e443009bcec6b56cf8b6a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Dancing in the Street - 2002 Remaster;204786;93;1;1;;https://p.scdn.co/mp3-preview/cc25da6282c8351b746a78827342a7fd75633c32?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
"Danger Zone - From ""Top Gun"" Original Soundtrack";215133;121;1;5;;https://p.scdn.co/mp3-preview/37f82469e33bd437dd5b313796a6f7230d4dbd01?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
Dangerous Ground;246826;121;1;1;;https://p.scdn.co/mp3-preview/163f850366fa1817102afd41e4355314637fdf97?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Dangerous Ground;246826;40;1;2;;https://p.scdn.co/mp3-preview/5f3c8239e076ec02f157319a1f3fe632e27ef5ad?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;44
Dani California;282160;92;1;1;;https://p.scdn.co/mp3-preview/87d4f1047475a73d44731914bca0b883cc1d5876?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
Dark Love Empress;283567;79;1;1;;https://p.scdn.co/mp3-preview/4794e476d7100ccc651df97e6ea8e624c3d8a310?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Dark Necessities;302000;149;1;2;;https://p.scdn.co/mp3-preview/603321bf69cb0fd27c44ae875ff73c6dfc856311?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
Daughter (Remastered);234333;135;1;3;;https://p.scdn.co/mp3-preview/1528fb614346927a25100d1f95ade1c7b0260bf3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Davidian;296626;137;1;1;;https://p.scdn.co/mp3-preview/b2f0ce9bda90cf6756ab69eddc6fcd599c0ca816?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Daydream Believer;179613;138;1;5;;https://p.scdn.co/mp3-preview/3e1256435ada6a9416c6e9940a55ea653f557ae8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Deadly Diminuendo;300579;79;1;1;;https://p.scdn.co/mp3-preview/43aac2c7bf9285bab5abde6807a56456945fc5b9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Death by Design;283720;92;1;1;;https://p.scdn.co/mp3-preview/2f1b0a7822945df194fdf360b53ea36ff69d5bb0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;37
Death Knell for a King;233141;1;1;7;;https://p.scdn.co/mp3-preview/1468b2ffa7680a593a96de50cc5c0f10352319ae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
December, 1963 (Oh What a Night!);201093;149;1;19;;https://p.scdn.co/mp3-preview/a4fbbf57dbc6df3c901e6d4aed750cbda3da7686?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Deep Six;302904;94;1;2;;https://p.scdn.co/mp3-preview/5dc988dff0adcb8e98260c76f50c1850ecba5718?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Deliver Us;210646;121;1;2;;https://p.scdn.co/mp3-preview/5e5ffab19eb8479a39a2bcfee46dcc0e860075ae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
Demolisher;216000;92;1;1;;https://p.scdn.co/mp3-preview/7892b609dc9e8b7c849a219e29d7f0677dd54186?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;62
Desert Dreams;238546;1;1;1;;https://p.scdn.co/mp3-preview/4ea15c2fb7849b1c9a5b63d3311b4778e5fbdb13?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Desperado - 2013 Remaster;213712;17;1;5;;https://p.scdn.co/mp3-preview/267a9470dbe63d8a229d898b4db4cdf83118ff22?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Destroy Everything;209066;135;1;6;;https://p.scdn.co/mp3-preview/d3327b554787a9bcd6184441d5e272e946096b02?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Detox;337000;149;1;4;;https://p.scdn.co/mp3-preview/c40920e0b307246a38728dbd5ba463ce46b03268?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Diabolic;481125;22;1;1;;https://p.scdn.co/mp3-preview/2532f34d38ab1af9817672a0bc502a46e19d94c8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
